Index,X_Coordinate,Y_Coordinate,Phase_Error
738,6.9468,12.4468,0.01748448957
739,6.9468,12.4681,0.01748448957
740,6.9574,12.4681,0.01391238955
741,6.9574,12.4894,0.01391238955
742,6.9681,12.4894,0.01974055274
743,6.9681,12.5106,0.01974055274
744,6.9787,12.5106,0.01616845272
745,6.9787,12.5213,0.01616845272
746,6.9894,12.5213,0.02199661591
747,6.9894,12.5426,0.02199661591
748,7,12.5426,0.01842451589
749,7,12.5532,0.01842451589
750,7.0106,12.5532,0.01485241587
751,7.0106,12.5745,0.01485241587
752,7.0213,12.5745,0.02068057906
753,7.0213,12.5957,0.02068057906
754,7.0319,12.5957,0.01710847904
755,7.0319,12.617,0.01710847904
756,7.0426,12.617,0.02293664223
757,7.0426,12.6383,0.02293664223
758,7.0532,12.6383,0.01936454221
759,7.0532,12.6702,0.01936454221
760,7.0638,12.6702,0.01579244219
761,7.0638,12.6915,0.01579244219
762,7.0745,12.6915,0.02162060538
763,7.0745,12.7128,0.02162060538
764,7.0851,12.7128,0.01804850536
765,7.0851,12.734,0.01804850536
766,7.0957,12.734,0.01447640534
767,7.0957,12.7553,0.01447640534
768,7.1064,12.7553,0.02030456853
769,7.1064,12.766,0.02030456853
770,7.117,12.766,0.01673246851
771,7.117,12.7872,0.01673246851
772,7.1277,12.7872,0.0225606317
773,7.1277,12.7979,0.0225606317
774,7.1383,12.7979,0.01898853168
775,7.1383,12.8191,0.01898853168
776,7.1489,12.8191,0.01541643166
777,7.1489,12.8298,0.01541643166
778,7.1596,12.8298,0.02124459485
779,7.1596,12.8511,0.02124459485
780,7.1702,12.8511,0.01767249483
781,7.1702,12.8723,0.01767249483
782,7.1809,12.8723,0.02350065802
783,7.1809,12.8936,0.02350065802
784,7.1915,12.8936,0.019928558
785,7.1915,12.9149,0.019928558
786,7.2021,12.9149,0.01635645798
787,7.2021,12.9362,0.01635645798
788,7.2128,12.9362,0.02218462117
789,7.2128,12.9468,0.02218462117
790,7.2234,12.9468,0.01861252115
791,7.2234,12.9681,0.01861252115
792,7.234,12.9681,0.01504042113
793,7.234,12.9894,0.01504042113
794,7.2447,12.9894,0.02086858432
795,7.2447,13.0106,0.02086858432
796,7.2553,13.0106,0.0172964843
797,7.2553,13.0426,0.0172964843
798,7.266,13.0426,0.02312464749
799,7.266,13.0638,0.02312464749
800,7.2766,13.0638,0.01955254747
801,7.2766,13.0851,0.01955254747
802,7.2872,13.0851,0.01598044745
803,7.2872,13.1064,0.01598044745
804,7.2979,13.1064,0.02180861064
805,7.2979,13.1277,0.02180861064
806,7.3085,13.1277,0.01823651062
807,7.3085,13.1489,0.01823651062
808,7.3191,13.1489,0.0146644106
809,7.3191,13.1702,0.0146644106
810,7.3298,13.1702,0.02049257379
811,7.3298,13.1915,0.02049257379
812,7.3404,13.1915,0.01692047377
813,7.3404,13.2021,0.01692047377
814,7.3511,13.2021,0.02274863696
815,7.3511,13.2234,0.02274863696
816,7.3617,13.2234,0.01917653694
817,7.3617,13.234,0.01917653694
818,7.3723,13.234,0.01560443692
819,7.3723,13.2447,0.01560443692
820,7.383,13.2447,0.02143260011
821,7.383,13.266,0.02143260011
822,7.3936,13.266,0.01786050009
823,7.3936,13.2872,0.01786050009
824,7.4043,13.2872,0.02368866328
825,7.4043,13.3191,0.02368866328
826,7.4149,13.3191,0.02011656326
827,7.4149,13.3404,0.02011656326
828,7.4255,13.3404,0.01654446325
829,7.4255,13.3723,0.01654446325
830,7.4362,13.3723,0.02237262643
831,7.4362,13.383,0.02237262643
832,7.4468,13.383,0.01880052641
833,7.4468,13.4043,0.01880052641
834,7.4574,13.4043,0.0152284264
835,7.4574,13.4149,0.0152284264
836,7.4681,13.4149,0.02105658958
837,7.4681,13.4255,0.02105658958
838,7.4787,13.4255,0.01748448957
839,7.4787,13.4468,0.01748448957
840,7.4894,13.4468,0.02331265275
841,7.4894,13.4574,0.02331265275
842,7.5,13.4574,0.01974055274
843,7.5,13.4787,0.01974055274
844,7.5106,13.4787,0.01616845272
845,7.5106,13.5,0.01616845272
846,7.5213,13.5,0.02199661591
847,7.5213,13.5106,0.02199661591
848,7.5319,13.5106,0.01842451589
849,7.5319,13.5319,0.01842451589
850,7.5426,13.5319,0.02425267908
851,7.5426,13.5532,0.02425267908
852,7.5532,13.5532,0.02068057906
853,7.5532,13.5745,0.02068057906
854,7.5638,13.5745,0.01710847904
855,7.5638,13.5957,0.01710847904
856,7.5745,13.5957,0.02293664223
857,7.5745,13.617,0.02293664223
858,7.5851,13.617,0.01936454221
859,7.5851,13.6383,0.01936454221
860,7.5957,13.6383,0.01579244219
861,7.5957,13.6489,0.01579244219
862,7.5851,13.6489,0.01936454221
863,7.5851,13.6383,0.01936454221
864,7.5745,13.6383,0.02293664223
865,7.5745,13.617,0.02293664223
866,7.5638,13.617,0.01710847904
867,7.5638,13.5957,0.01710847904
868,7.5532,13.5957,0.02068057906
869,7.5532,13.5745,0.02068057906
870,7.5426,13.5745,0.02425267908
871,7.5426,13.5532,0.02425267908
872,7.5319,13.5532,0.01842451589
873,7.5319,13.5319,0.01842451589
874,7.5213,13.5319,0.02199661591
875,7.5213,13.5106,0.02199661591
876,7.5106,13.5106,0.01616845272
877,7.5106,13.5,0.01616845272
878,7.5,13.5,0.01974055274
879,7.5,13.4787,0.01974055274
880,7.4894,13.4787,0.02331265275
881,7.4894,13.4574,0.02331265275
882,7.4787,13.4574,0.01748448957
883,7.4787,13.4468,0.01748448957
884,7.4681,13.4468,0.02105658958
885,7.4681,13.4255,0.02105658958
886,7.4574,13.4255,0.0152284264
887,7.4574,13.4149,0.0152284264
888,7.4468,13.4149,0.01880052641
889,7.4468,13.4043,0.01880052641
890,7.4362,13.4043,0.02237262643
891,7.4362,13.383,0.02237262643
892,7.4255,13.383,0.01654446325
893,7.4255,13.3723,0.01654446325
894,7.4149,13.3723,0.02011656326
895,7.4149,13.3404,0.02011656326
896,7.4043,13.3404,0.02368866328
897,7.4043,13.3191,0.02368866328
898,7.3936,13.3191,0.01786050009
899,7.3936,13.2872,0.01786050009
900,7.383,13.2872,0.02143260011
901,7.383,13.266,0.02143260011
902,7.3723,13.266,0.01560443692
903,7.3723,13.2447,0.01560443692
904,7.3617,13.2447,0.01917653694
905,7.3617,13.234,0.01917653694
906,7.3511,13.234,0.02274863696
907,7.3511,13.2234,0.02274863696
908,7.3404,13.2234,0.01692047377
909,7.3404,13.2021,0.01692047377
910,7.3298,13.2021,0.02049257379
911,7.3298,13.1915,0.02049257379
912,7.3191,13.1915,0.0146644106
913,7.3191,13.1702,0.0146644106
914,7.3085,13.1702,0.01823651062
915,7.3085,13.1489,0.01823651062
916,7.2979,13.1489,0.02180861064
917,7.2979,13.1277,0.02180861064
918,7.2872,13.1277,0.01598044745
919,7.2872,13.1064,0.01598044745
920,7.2766,13.1064,0.01955254747
921,7.2766,13.0851,0.01955254747
922,7.266,13.0851,0.02312464749
923,7.266,13.0638,0.02312464749
924,7.2553,13.0638,0.0172964843
925,7.2553,13.0426,0.0172964843
926,7.2447,13.0426,0.02086858432
927,7.2447,13.0106,0.02086858432
928,7.234,13.0106,0.01504042113
929,7.234,12.9894,0.01504042113
930,7.2234,12.9894,0.01861252115
931,7.2234,12.9681,0.01861252115
932,7.2128,12.9681,0.02218462117
933,7.2128,12.9468,0.02218462117
934,7.2021,12.9468,0.01635645798
935,7.2021,12.9362,0.01635645798
936,7.1915,12.9362,0.019928558
937,7.1915,12.9149,0.019928558
938,7.1809,12.9149,0.02350065802
939,7.1809,12.8936,0.02350065802
940,7.1702,12.8936,0.01767249483
941,7.1702,12.8723,0.01767249483
942,7.1596,12.8723,0.02124459485
943,7.1596,12.8511,0.02124459485
944,7.1489,12.8511,0.01541643166
945,7.1489,12.8298,0.01541643166
946,7.1383,12.8298,0.01898853168
947,7.1383,12.8191,0.01898853168
948,7.1277,12.8191,0.0225606317
949,7.1277,12.7979,0.0225606317
950,7.117,12.7979,0.01673246851
951,7.117,12.7872,0.01673246851
952,7.1064,12.7872,0.02030456853
953,7.1064,12.766,0.02030456853
954,7.0957,12.766,0.01447640534
955,7.0957,12.7553,0.01447640534
956,7.0851,12.7553,0.01804850536
957,7.0851,12.734,0.01804850536
958,7.0745,12.734,0.02162060538
959,7.0745,12.7128,0.02162060538
960,7.0638,12.7128,0.01579244219
961,7.0638,12.6915,0.01579244219
962,7.0532,12.6915,0.01936454221
963,7.0532,12.6702,0.01936454221
964,7.0426,12.6702,0.02293664223
965,7.0426,12.6383,0.02293664223
966,7.0319,12.6383,0.01710847904
967,7.0319,12.617,0.01710847904
968,7.0213,12.617,0.02068057906
969,7.0213,12.5957,0.02068057906
970,7.0106,12.5957,0.01485241587
971,7.0106,12.5745,0.01485241587
972,7,12.5745,0.01842451589
973,7,12.5532,0.01842451589
974,6.9894,12.5532,0.02199661591
975,6.9894,12.5426,0.02199661591
976,6.9787,12.5426,0.01616845272
977,6.9787,12.5213,0.01616845272
978,6.9681,12.5213,0.01974055274
979,6.9681,12.5106,0.01974055274
980,6.9574,12.5106,0.01391238955
981,6.9574,12.4894,0.01391238955
982,6.9468,12.4894,0.01748448957
983,6.9468,12.4681,0.01748448957
984,6.9362,12.4681,0.02105658958
985,6.9362,12.4468,0.02105658958
986,6.9255,12.4468,0.0152284264
987,6.9255,12.4255,0.0152284264
988,6.9149,12.4255,0.01880052641
989,6.9149,12.4043,0.01880052641
990,6.9043,12.4043,0.02237262643
991,6.9043,12.383,0.02237262643
992,6.8936,12.383,0.01654446324
993,6.8936,12.3617,0.01654446324
994,6.883,12.3617,0.02011656326
995,6.883,12.3404,0.02011656326
996,6.8723,12.3404,0.01428840008
997,6.8723,12.3191,0.01428840008
998,6.8617,12.3191,0.01786050009
999,6.8617,12.3085,0.01786050009
1000,6.8511,12.3085,0.02143260011
1001,6.8511,12.2766,0.02143260011
1002,6.8404,12.2766,0.01560443692
1003,6.8404,12.266,0.01560443692
1004,6.8298,12.266,0.01917653694
1005,6.8298,12.2447,0.01917653694
1006,6.8191,12.2447,0.01334837375
1007,6.8191,12.2234,0.01334837375
1008,6.8085,12.2234,0.01692047377
1009,6.8085,12.2021,0.01692047377
1010,6.7979,12.2021,0.02049257379
1011,6.7979,12.1809,0.02049257379
1012,6.7872,12.1809,0.0146644106
1013,6.7872,12.1702,0.0146644106
1014,6.7766,12.1702,0.01823651062
1015,6.7766,12.1489,0.01823651062
1016,6.766,12.1489,0.02180861064
1017,6.766,12.1277,0.02180861064
1018,6.7553,12.1277,0.01598044745
1019,6.7553,12.1064,0.01598044745
1020,6.7447,12.1064,0.01955254747
1021,6.7447,12.0957,0.01955254747
1022,6.734,12.0957,0.01372438428
1023,6.734,12.0851,0.01372438428
1024,6.7234,12.0851,0.0172964843
1025,6.7234,12.0638,0.0172964843
1026,6.7128,12.0638,0.02086858432
1027,6.7128,12.0532,0.02086858432
1028,6.7021,12.0532,0.01504042113
1029,6.7021,12.0319,0.01504042113
1030,6.6915,12.0319,0.01861252115
1031,6.6915,12.0106,0.01861252115
1032,6.6809,12.0106,0.02218462117
1033,6.6809,11.9894,0.02218462117
1034,6.6702,11.9894,0.01635645798
1035,6.6702,11.9681,0.01635645798
1036,6.6596,11.9681,0.019928558
1037,6.6596,11.9362,0.019928558
1038,6.6489,11.9362,0.01410039481
1039,6.6489,11.9149,0.01410039481
1040,6.6383,11.9149,0.01767249483
1041,6.6383,11.8936,0.01767249483
1042,6.6277,11.8936,0.02124459485
1043,6.6277,11.8723,0.02124459485
1044,6.617,11.8723,0.01541643166
1045,6.617,11.8404,0.01541643166
1046,6.6064,11.8404,0.01898853168
1047,6.6064,11.8191,0.01898853168
1048,6.5957,11.8191,0.01316036849
1049,6.5957,11.7979,0.01316036849
1050,6.5851,11.7979,0.01673246851
1051,6.5851,11.7766,0.01673246851
1052,6.5745,11.7766,0.02030456853
1053,6.5745,11.7553,0.02030456853
1054,6.5638,11.7553,0.01447640534
1055,6.5638,11.734,0.01447640534
1056,6.5532,11.734,0.01804850536
1057,6.5532,11.7234,0.01804850536
1058,6.5426,11.7234,0.02162060538
1059,6.5426,11.7021,0.02162060538
1060,6.5319,11.7021,0.01579244219
1061,6.5319,11.6809,0.01579244219
1062,6.5213,11.6809,0.01936454221
1063,6.5213,11.6596,0.01936454221
1064,6.5106,11.6596,0.01353637902
1065,6.5106,11.6489,0.01353637902
1066,6.5,11.6489,0.01710847904
1067,6.5,11.6277,0.01710847904
1068,6.4894,11.6277,0.02068057906
1069,6.4894,11.6064,0.02068057906
1070,6.4787,11.6064,0.01485241587
1071,6.4787,11.5851,0.01485241587
1072,6.4681,11.5851,0.01842451589
1073,6.4681,11.5638,0.01842451589
1074,6.4574,11.5638,0.0125963527
1075,6.4574,11.5426,0.0125963527
1076,6.4468,11.5426,0.01616845272
1077,6.4468,11.5213,0.01616845272
1078,6.4362,11.5213,0.01974055274
1079,6.4362,11.5,0.01974055274
1080,6.4255,11.5,0.01391238955
1081,6.4255,11.4787,0.01391238955
1082,6.4149,11.4787,0.01748448957
1083,6.4149,11.4574,0.01748448957
1084,6.4043,11.4574,0.02105658958
1085,6.4043,11.4362,0.02105658958
1086,6.3936,11.4362,0.0152284264
1087,6.3936,11.4149,0.0152284264
1088,6.383,11.4149,0.01880052641
1089,6.383,11.3936,0.01880052641
1090,6.3723,11.3936,0.01297236323
1091,6.3723,11.3723,0.01297236323
1092,6.3617,11.3723,0.01654446324
1093,6.3617,11.3511,0.01654446324
1094,6.3511,11.3511,0.02011656326
1095,6.3511,11.3298,0.02011656326
1096,6.3404,11.3298,0.01428840008
1097,6.3404,11.3085,0.01428840008
1098,6.3298,11.3085,0.01786050009
1099,6.3298,11.2979,0.01786050009
1100,6.3191,11.2979,0.01203233691
1101,6.3191,11.2766,0.01203233691
1102,6.3085,11.2766,0.01560443692
1103,6.3085,11.266,0.01560443692
1104,6.2979,11.266,0.01917653694
1105,6.2979,11.2447,0.01917653694
1106,6.2872,11.2447,0.01334837375
1107,6.2872,11.234,0.01334837375
1108,6.2766,11.234,0.01692047377
1109,6.2766,11.2128,0.01692047377
1110,6.266,11.2128,0.02049257379
1111,6.266,11.2021,0.02049257379
1112,6.2553,11.2021,0.0146644106
1113,6.2553,11.1809,0.0146644106
1114,6.2447,11.1809,0.01823651062
1115,6.2447,11.1702,0.01823651062
1116,6.234,11.1702,0.01240834743
1117,6.234,11.1489,0.01240834743
1118,6.2234,11.1489,0.01598044745
1119,6.2234,11.1277,0.01598044745
1120,6.2128,11.1277,0.01955254747
1121,6.2128,11.1064,0.01955254747
1122,6.2021,11.1064,0.01372438428
1123,6.2021,11.0745,0.01372438428
1124,6.1915,11.0745,0.0172964843
1125,6.1915,11.0532,0.0172964843
1126,6.1809,11.0532,0.02086858432
1127,6.1809,11.0319,0.02086858432
1128,6.1702,11.0319,0.01504042113
1129,6.1702,11.0106,0.01504042113
1130,6.1596,11.0106,0.01861252115
1131,6.1596,10.9894,0.01861252115
1132,6.1489,10.9894,0.01278435796
1133,6.1489,10.9681,0.01278435796
1134,6.1383,10.9681,0.01635645798
1135,6.1383,10.9468,0.01635645798
1136,6.1277,10.9468,0.019928558
1137,6.1277,10.9362,0.019928558
1138,6.117,10.9362,0.01410039481
1139,6.117,10.9149,0.01410039481
1140,6.1064,10.9149,0.01767249483
1141,6.1064,10.8936,0.01767249483
1142,6.0957,10.8936,0.01184433164
1143,6.0957,10.883,0.01184433164
1144,6.0851,10.883,0.01541643166
1145,6.0851,10.8511,0.01541643166
1146,6.0745,10.8511,0.01898853168
1147,6.0745,10.8298,0.01898853168
1148,6.0638,10.8298,0.01316036849
1149,6.0638,10.8085,0.01316036849
1150,6.0532,10.8085,0.01673246851
1151,6.0532,10.7872,0.01673246851
1152,6.0426,10.7872,0.02030456853
1153,6.0426,10.7766,0.02030456853
1154,6.0319,10.7766,0.01447640534
1155,6.0319,10.7553,0.01447640534
1156,6.0213,10.7553,0.01804850536
1157,6.0213,10.734,0.01804850536
1158,6.0106,10.734,0.01222034217
1159,6.0106,10.7128,0.01222034217
1160,6,10.7128,0.01579244219
1161,6,10.6915,0.01579244219
1162,5.9894,10.6915,0.01936454221
1163,5.9894,10.6596,0.01936454221
1164,5.9787,10.6596,0.01353637902
1165,5.9787,10.6383,0.01353637902
1166,5.9681,10.6383,0.01710847904
1167,5.9681,10.617,0.01710847904
1168,5.9574,10.617,0.01128031585
1169,5.9574,10.6064,0.01128031585
1170,5.9468,10.6064,0.01485241587
1171,5.9468,10.5957,0.01485241587
1172,5.9362,10.5957,0.01842451589
1173,5.9362,10.5745,0.01842451589
1174,5.9255,10.5745,0.0125963527
1175,5.9255,10.5638,0.0125963527
1176,5.9149,10.5638,0.01616845272
1177,5.9149,10.5426,0.01616845272
1178,5.9043,10.5426,0.01974055274
1179,5.9043,10.5319,0.01974055274
1180,5.8936,10.5319,0.01391238955
1181,5.8936,10.5106,0.01391238955
1182,5.883,10.5106,0.01748448957
1183,5.883,10.4894,0.01748448957
1184,5.8723,10.4894,0.01165632638
1185,5.8723,10.4574,0.01165632638
1186,5.8617,10.4574,0.0152284264
1187,5.8617,10.4362,0.0152284264
1188,5.8511,10.4362,0.01880052641
1189,5.8511,10.4149,0.01880052641
1190,5.8404,10.4149,0.01297236323
1191,5.8404,10.3936,0.01297236323
1192,5.8298,10.3936,0.01654446324
1193,5.8298,10.383,0.01654446324
1194,5.8191,10.383,0.01071630006
1195,5.8191,10.3617,0.01071630006
1196,5.8085,10.3617,0.01428840008
1197,5.8085,10.3511,0.01428840008
1198,5.7979,10.3511,0.01786050009
1199,5.7979,10.3298,0.01786050009
1200,5.7872,10.3298,0.01203233691
1201,5.7872,10.3191,0.01203233691
1202,5.7766,10.3191,0.01560443692
1203,5.7766,10.2979,0.01560443692
1204,5.766,10.2979,0.01917653694
1205,5.766,10.2766,0.01917653694
1206,5.7553,10.2766,0.01334837375
1207,5.7553,10.2553,0.01334837375
1208,5.7447,10.2553,0.01692047377
1209,5.7447,10.234,0.01692047377
1210,5.734,10.234,0.01109231058
1211,5.734,10.2128,0.01109231058
1212,5.7234,10.2128,0.0146644106
1213,5.7234,10.1915,0.0146644106
1214,5.7128,10.1915,0.01823651062
1215,5.7128,10.1809,0.01823651062
1216,5.7021,10.1809,0.01240834743
1217,5.7021,10.1596,0.01240834743
1218,5.6915,10.1596,0.01598044745
1219,5.6915,10.1489,0.01598044745
1220,5.6809,10.1489,0.01955254747
1221,5.6809,10.1277,0.01955254747
1222,5.6702,10.1277,0.01372438428
1223,5.6702,10.1064,0.01372438428
1224,5.6596,10.1064,0.0172964843
1225,5.6596,10.0851,0.0172964843
1226,5.6489,10.0851,0.01146832111
1227,5.6489,10.0638,0.01146832111
1228,5.6383,10.0638,0.01504042113
1229,5.6383,10.0426,0.01504042113
1230,5.6277,10.0426,0.01861252115
1231,5.6277,10.0213,0.01861252115
1232,5.617,10.0213,0.01278435796
1233,5.617,10,0.01278435796
1234,5.6064,10,0.01635645798
1235,5.6064,9.9787,0.01635645798
1236,5.5957,9.9787,0.01052829479
1237,5.5957,9.9574,0.01052829479
1238,5.5851,9.9574,0.01410039481
1239,5.5851,9.9468,0.01410039481
1240,5.5745,9.9468,0.01767249483
1241,5.5745,9.9255,0.01767249483
1242,5.5638,9.9255,0.01184433164
1243,5.5638,9.9149,0.01184433164
1244,5.5532,9.9149,0.01541643166
1245,5.5532,9.8936,0.01541643166
1246,5.5426,9.8936,0.01898853168
1247,5.5426,9.8723,0.01898853168
1248,5.5319,9.8723,0.01316036849
1249,5.5319,9.8511,0.01316036849
1250,5.5213,9.8511,0.01673246851
1251,5.5213,9.8298,0.01673246851
1252,5.5106,9.8298,0.01090430532
1253,5.5106,9.7979,0.01090430532
1254,5.5,9.7979,0.01447640534
1255,5.5,9.7766,0.01447640534
1256,5.4894,9.7766,0.01804850536
1257,5.4894,9.7447,0.01804850536
1258,5.4787,9.7447,0.01222034217
1259,5.4787,9.7128,0.01222034217
1260,5.4681,9.7128,0.01579244219
1261,5.4681,9.6915,0.01579244219
1262,5.4574,9.6915,0.009964279
1263,5.4574,9.6702,0.009964279
1264,5.4468,9.6702,0.01353637902
1265,5.4468,9.6596,0.01353637902
1266,5.4362,9.6596,0.01710847904
1267,5.4362,9.6489,0.01710847904
1268,5.4255,9.6489,0.01128031585
1269,5.4255,9.6277,0.01128031585
1270,5.4149,9.6277,0.01485241587
1271,5.4149,9.617,0.01485241587
1272,5.4043,9.617,0.01842451589
1273,5.4043,9.5957,0.01842451589
1274,5.3936,9.5957,0.0125963527
1275,5.3936,9.5745,0.0125963527
1276,5.383,9.5745,0.01616845272
1277,5.383,9.5532,0.01616845272
1278,5.3723,9.5532,0.01034028953
1279,5.3723,9.5426,0.01034028953
1280,5.3617,9.5426,0.01391238955
1281,5.3617,9.5319,0.01391238955
1282,5.3511,9.5319,0.01748448957
1283,5.3511,9.5106,0.01748448957
1284,5.3404,9.5106,0.01165632638
1285,5.3404,9.4894,0.01165632638
1286,5.3298,9.4894,0.0152284264
1287,5.3298,9.4681,0.0152284264
1288,5.3191,9.4681,0.009400263207
1289,5.3191,9.4468,0.009400263207
1290,5.3085,9.4468,0.01297236323
1291,5.3085,9.4255,0.01297236323
1292,5.2979,9.4255,0.01654446324
1293,5.2979,9.3936,0.01654446324
1294,5.2872,9.3936,0.01071630006
1295,5.2872,9.3723,0.01071630006
1296,5.2766,9.3723,0.01428840008
1297,5.2766,9.3511,0.01428840008
1298,5.266,9.3511,0.01786050009
1299,5.266,9.3298,0.01786050009
1300,5.2553,9.3298,0.01203233691
1301,5.2553,9.3085,0.01203233691
1302,5.2447,9.3085,0.01560443692
1303,5.2447,9.2872,0.01560443692
1304,5.234,9.2872,0.009776273736
1305,5.234,9.2766,0.009776273736
1306,5.2234,9.2766,0.01334837375
1307,5.2234,9.2447,0.01334837375
1308,5.2128,9.2447,0.01692047377
1309,5.2128,9.2234,0.01692047377
1310,5.2021,9.2234,0.01109231058
1311,5.2021,9.2021,0.01109231058
1312,5.1915,9.2021,0.0146644106
1313,5.1915,9.1915,0.0146644106
1314,5.1809,9.1915,0.01823651062
1315,5.1809,9.1702,0.01823651062
1316,5.1702,9.1702,0.01240834743
1317,5.1702,9.1596,0.01240834743
1318,5.1596,9.1596,0.01598044745
1319,5.1596,9.1383,0.01598044745
1320,5.1489,9.1383,0.01015228426
1321,5.1489,9.1277,0.01015228426
1322,5.1383,9.1277,0.01372438428
1323,5.1383,9.1064,0.01372438428
1324,5.1277,9.1064,0.0172964843
1325,5.1277,9.0851,0.0172964843
1326,5.117,9.0851,0.01146832111
1327,5.117,9.0638,0.01146832111
1328,5.1064,9.0638,0.01504042113
1329,5.1064,9.0319,0.01504042113
1330,5.0957,9.0319,0.009212257943
1331,5.0957,9,0.009212257943
1332,5.0851,9,0.01278435796
1333,5.0851,8.9787,0.01278435796
1334,5.0745,8.9787,0.01635645798
1335,5.0745,8.9574,0.01635645798
1336,5.0638,8.9574,0.01052829479
1337,5.0638,8.9362,0.01052829479
1338,5.0532,8.9362,0.01410039481
1339,5.0532,8.9149,0.01410039481
1340,5.0426,8.9149,0.01767249483
1341,5.0426,8.8936,0.01767249483
1342,5.0319,8.8936,0.01184433164
1343,5.0319,8.8723,0.01184433164
1344,5.0213,8.8723,0.01541643166
1345,5.0213,8.8617,0.01541643166
1346,5.0106,8.8617,0.009588268472
1347,5.0106,8.8404,0.009588268472
1348,5,8.8404,0.01316036849
1349,5,8.8298,0.01316036849
1350,4.9894,8.8298,0.01673246851
1351,4.9894,8.8085,0.01673246851
1352,4.9787,8.8085,0.01090430532
1353,4.9787,8.7979,0.01090430532
1354,4.9681,8.7979,0.01447640534
1355,4.9681,8.7766,0.01447640534
1356,4.9574,8.7766,0.008648242151
1357,4.9574,8.766,0.008648242151
1358,4.9468,8.766,0.01222034217
1359,4.9468,8.7447,0.01222034217
1360,4.9362,8.7447,0.01579244219
1361,4.9362,8.7128,0.01579244219
1362,4.9255,8.7128,0.009964279
1363,4.9255,8.6809,0.009964279
1364,4.9149,8.6809,0.01353637902
1365,4.9149,8.6596,0.01353637902
1366,4.9043,8.6596,0.01710847904
1367,4.9043,8.6383,0.01710847904
1368,4.8936,8.6383,0.01128031585
1369,4.8936,8.6277,0.01128031585
1370,4.883,8.6277,0.01485241587
1371,4.883,8.6064,0.01485241587
1372,4.8723,8.6064,0.009024252679
1373,4.8723,8.5957,0.009024252679
1374,4.8617,8.5957,0.0125963527
1375,4.8617,8.5851,0.0125963527
1376,4.8511,8.5851,0.01616845272
1377,4.8511,8.5745,0.01616845272
1378,4.8404,8.5745,0.01034028953
1379,4.8404,8.5532,0.01034028953
1380,4.8298,8.5532,0.01391238955
1381,4.8298,8.5319,0.01391238955
1382,4.8191,8.5319,0.008084226358
1383,4.8191,8.5106,0.008084226358
1384,4.8085,8.5106,0.01165632638
1385,4.8085,8.5,0.01165632638
1386,4.7979,8.5,0.0152284264
1387,4.7979,8.4787,0.0152284264
1388,4.7872,8.4787,0.009400263207
1389,4.7872,8.4574,0.009400263207
1390,4.7766,8.4574,0.01297236323
1391,4.7766,8.4362,0.01297236323
1392,4.766,8.4362,0.01654446324
1393,4.766,8.4149,0.01654446324
1394,4.7553,8.4149,0.01071630006
1395,4.7553,8.3936,0.01071630006
1396,4.7447,8.3936,0.01428840008
1397,4.7447,8.383,0.01428840008
1398,4.734,8.383,0.008460236887
1399,4.734,8.3617,0.008460236887
1400,4.7234,8.3617,0.01203233691
1401,4.7234,8.3404,0.01203233691
1402,4.7128,8.3404,0.01560443692
1403,4.7128,8.3191,0.01560443692
1404,4.7021,8.3191,0.009776273736
1405,4.7021,8.2979,0.009776273736
1406,4.6915,8.2979,0.01334837375
1407,4.6915,8.2872,0.01334837375
1408,4.6809,8.2872,0.01692047377
1409,4.6809,8.266,0.01692047377
1410,4.6702,8.266,0.01109231058
1411,4.6702,8.2447,0.01109231058
1412,4.6596,8.2447,0.0146644106
1413,4.6596,8.234,0.0146644106
1414,4.6489,8.234,0.008836247415
1415,4.6489,8.2234,0.008836247415
1416,4.6383,8.2234,0.01240834743
1417,4.6383,8.2021,0.01240834743
1418,4.6277,8.2021,0.01598044745
1419,4.6277,8.1809,0.01598044745
1420,4.617,8.1809,0.01015228426
1421,4.617,8.1596,0.01015228426
1422,4.6064,8.1596,0.01372438428
1423,4.6064,8.1383,0.01372438428
1424,4.5957,8.1383,0.007896221094
1425,4.5957,8.117,0.007896221094
1426,4.5851,8.117,0.01146832111
1427,4.5851,8.0957,0.01146832111
1428,4.5745,8.0957,0.01504042113
1429,4.5745,8.0745,0.01504042113
1430,4.5638,8.0745,0.009212257943
1431,4.5638,8.0426,0.009212257943
1432,4.5532,8.0426,0.01278435796
1433,4.5532,8.0213,0.01278435796
1434,4.5426,8.0213,0.01635645798
1435,4.5426,8,0.01635645798
1436,4.5319,8,0.01052829479
1437,4.5319,7.9681,0.01052829479
1438,4.5213,7.9681,0.01410039481
1439,4.5213,7.9574,0.01410039481
1440,4.5106,7.9574,0.008272231623
1441,4.5106,7.9362,0.008272231623
1442,4.5,7.9362,0.01184433164
1443,4.5,7.9149,0.01184433164
1444,4.4894,7.9149,0.01541643166
1445,4.4894,7.8936,0.01541643166
1446,4.4787,7.8936,0.009588268472
1447,4.4787,7.8723,0.009588268472
1448,4.4681,7.8723,0.01316036849
1449,4.4681,7.8511,0.01316036849
1450,4.4574,7.8511,0.007332205302
1451,4.4574,7.8298,0.007332205302
1452,4.4468,7.8298,0.01090430532
1453,4.4468,7.8191,0.01090430532
1454,4.4362,7.8191,0.01447640534
1455,4.4362,7.8085,0.01447640534
1456,4.4255,7.8085,0.008648242151
1457,4.4255,7.7872,0.008648242151
1458,4.4149,7.7872,0.01222034217
